Name,X,Y,Type,Error
mu202_fair,596103.2076,330031.7217,head,25.0
mu208_fair,561426.4835,350778.1726,head,25.0
mu210_poor,575364.7806,348514.3271,head,35.0
mu220_fair,580135.317,317208.249,head,25.0
mu223_fair,568564.6379,342633.2766,head,25.0
mu245_fair,567798.4613,336980.9781,head,25.0
mu246_fair,582260.8545,331039.2151,head,25.0
mu248_fair,563390.1044,326027.5132,head,25.0
mu253_fair,594906.7420000001,350106.1696,head,25.0
mu254_fair,556881.3355,323554.0176,head,25.0
mu257_fair,568779.3684,339467.0978,head,25.0
mu266_fair,543187.9289,345671.6098,head,25.0
mu275_fair,577385.4175,339446.6741,head,25.0
mu278_fair,597820.6204,334059.9387,head,25.0
mu283_fair,557142.8396,334367.762,head,25.0
mu290_fair,578060.0129999999,322104.7633,head,25.0
mu296_fair,577921.6304,319282.8054,head,25.0
mv542_fair,594896.8587,325436.1694,head,25.0
mw763_fair,555395.69,350035.3497,head,25.0
mw801_fair,574609.8415,318176.6343,head,25.0
mw804_fair,589043.628,327874.6287,head,25.0
mw828_poor,550353.9663,313737.0778,head,35.0
mw852_poor,562802.4988,330913.9158,head,35.0
mw859_fair,561815.1563,326456.6645,head,25.0
mw863_fair,561018.9934,328675.9526,head,25.0
mw866_fair,578091.878,318012.432,head,25.0
mw872_fair,578005.8465,317950.599,head,25.0
mw878_fair,580579.631,331103.2286,head,25.0
my109_poor,579421.0212,352461.5548,head,35.0
my114_fair,555475.8466,316331.5203,head,25.0
my115_fair,580631.445,352403.3455,head,25.0
my142_fair,593013.9677,331555.3187,head,25.0
my143_fair,553276.4482,334338.9252,head,25.0
my158_fair,600540.4746,325441.291,head,25.0
my161_fair,590791.5161,350547.8944,head,25.0
my170_fair,582542.6954,342981.5871,head,25.0
my172_fair,599284.3543,323371.7914,head,25.0
my189_fair,559051.5227,336283.6616,head,25.0
my502_fair,568752.5135,339308.2404,head,25.0
my503_fair,569545.2448,334332.5215,head,25.0
my544_fair,568810.0881,339389.0425,head,25.0
my603_fair,552702.6388,323940.32300000003,head,25.0
my621_fair,567149.8131,327734.6934,head,25.0
mz019_fair,580637.267,336663.3066,head,25.0
mz024_fair,556818.6839,323344.4735,head,25.0
mz066_fair,583637.2026,324120.9091,head,25.0
mz067_fair,583728.0416,324291.2253,head,25.0
mz076_fair,581706.8744,349229.4043,head,25.0
mz080_fair,573544.4141,338782.9475,head,25.0
mz089_fair,552283.2937,316562.5316,head,25.0
na504_fair,555775.5321,320476.8006,head,25.0
na525_fair,575173.524,338361.9788,head,25.0
na526_fair,580728.3608,334994.2358,head,25.0
na527_fair,579312.6506,344329.2943,head,25.0
na530_fair,558702.4316,325572.675,head,25.0
na544_fair,567874.0975,331753.9806,head,25.0
na577_fair,565028.1508,326112.9527,head,25.0
na579_fair,550726.5507,319833.9832,head,25.0
na583_fair,567151.8616,327648.7011,head,25.0
na589_fair,598875.6095,325777.6378,head,25.0
na592_fair,593775.2729,322135.9726,head,25.0
na593_fair,569141.0468,339190.2404,head,25.0
nb814_poor,544954.7956,351689.8043,head,35.0
nb824_fair,553224.7769,345693.0767,head,25.0
nc930_fair,571062.9884,342242.8691,head,25.0
nc935_fair,568978.1468,339378.9087,head,25.0
nc944_fair,567171.9987,342341.5984,head,25.0
nc947_fair,571086.872,342088.8187,head,25.0
nd251_fair,551201.8505,321378.1673,head,25.0
nd256_fair,550522.4237,320508.8784,head,25.0
nd261_fair,593965.3073,349586.4119,head,25.0
nd262_fair,558409.8399,324295.4715,head,25.0
nd264_fair,560926.7419,351526.3761,head,25.0
nd271_fair,554600.8089,314656.6177,head,25.0
nd277_fair,569429.4766,334234.4656,head,25.0
nd278_fair,588609.0096,343082.7905,head,25.0
nd289_poor,560567.311,342446.0589,head,35.0
nd298_poor,584228.0068,345140.0476,head,35.0
nd310_poor,556155.5867,346838.2064,head,35.0
nd324_fair,571198.4013,339702.9521,head,25.0
nd327_fair,551216.1975,321578.9212,head,25.0
nd328_poor,579947.1647,329796.6997,head,35.0
nd368_fair,569724.4397,334335.1024,head,25.0
nd369_poor,554968.3418,320559.7025,head,35.0
nd383_fair,587629.5945,325809.416,head,25.0
nd385_fair,598494.2297,347450.4158,head,25.0
nd393_fair,593183.8461,331975.0037,head,25.0
nd398_fair,574353.7986,324405.7981,head,25.0
ne021_fair,555254.9062,320159.3148,head,25.0
ne710_fair,568908.3133,339310.7285,head,25.0
ng505_fair,581171.0434,320607.1224,head,25.0
ng511_fair,567000.538,342490.9393,head,25.0
ng531_poor,572512.9728,335456.0539,head,35.0
ng534_fair,557331.1489,325359.4735,head,25.0
ng537_fair,570998.3774,340015.80799999996,head,25.0
ng540_poor,557802.7907,324152.6924,head,35.0
ng546_fair,574480.7929,348614.7995,head,25.0
ng547_poor,574812.3571,313282.9549,head,35.0
ng571_fair,575530.7646,337968.374,head,25.0
ng572_fair,595950.225,346669.5594,head,25.0
ng574_fair,581885.1848,318025.4519,head,25.0
ng590_fair,595084.951,348881.0425,head,25.0
ng602_fair,562147.4637,319799.0405,head,25.0
ng607_fair,571253.6042,340228.4384,head,25.0
ng609_fair,559937.6248,349980.5785,head,25.0
ng611_fair,563246.1899,321104.521,head,25.0
ng619_poor,577257.98,351836.1914,head,35.0
ng624_fair,563121.6482,316672.0339,head,25.0
ng661_fair,563944.9566,317939.3408,head,25.0
ng698_fair,557448.0697,325253.4074,head,25.0
ng700_fair,598130.8932,346057.0186,head,25.0
nj313_fair,595518.5369,317884.7583,head,25.0
nj380_fair,584602.3322,327039.82399999996,head,25.0
nl519_fair,599850.005,343159.0582,head,25.0
nl524_fair,570784.3208,337697.3425,head,25.0
nl526_fair,583916.1704,326725.6373,head,25.0
nl528_fair,571515.3123,334347.5795,head,25.0
nl529_fair,578399.5305,342502.5286,head,25.0
nl531_fair,552336.9772,333816.4379,head,25.0
nl532_fair,593433.5209,346882.245,head,25.0
nl539_poor,590369.5976,351906.8061,head,35.0
nl553_poor,577567.7169,350912.8041,head,35.0
nl575_fair,586541.2016,336881.5054,head,25.0
nl583_fair,596877.4341,348293.3676,head,25.0
nl594_fair,581307.5182,348979.1104,head,25.0
nl607_fair,562383.9204,339992.1235,head,25.0
nl634_fair,541903.4431,352137.3308,head,25.0
nl667_fair,579783.6503,343807.9865,head,25.0
nl768_fair,543390.863,313476.7088,head,25.0
nm128_fair,570583.7568,332234.5168,head,25.0
nm134_fair,584164.4594,344979.0718,head,25.0
nm138_fair,599616.6987,344252.6738,head,25.0
nm146_fair,593053.781,322271.1003,head,25.0
nm149_fair,563154.4853,321106.7373,head,25.0
nm157_fair,559913.7889,330153.3341,head,25.0
nm185_fair,579652.9357,318514.0551,head,25.0
nm186_fair,558023.4702,326749.3462,head,25.0
nm192_poor,592347.38,341050.94,head,35.0
nm858_fair,557899.7998,324065.5386,head,25.0
nm861_fair,555853.7238,320282.3746,head,25.0
nm871_fair,555272.3570000001,320507.8709,head,25.0
nm874_fair,571146.3829,345620.3702,head,25.0
nm875_poor,559493.542,349226.1825,head,35.0
nm877_fair,554607.054,321983.7118,head,25.0
nm878_fair,557436.9198,325722.3848,head,25.0
nm887_poor,554393.3643,319762.7396,head,35.0
nm889_fair,555244.5773,319820.9216,head,25.0
nm890_fair,557985.3525,317209.1277,head,25.0
nm893_fair,558551.7006,325456.1191,head,25.0
nm894_fair,557339.0721,324126.8922,head,25.0
nm898_fair,557898.5403,320442.6555,head,25.0
nn318_poor,553919.5318,348126.5359,head,35.0
nn322_fair,561897.9485,337372.1151,head,25.0
nn356_fair,585028.7915,352496.4983,head,25.0
nn365_t_poor,557120.5923,344026.9709,head,35.0
nn804_fair,560660.4186,342409.5355,head,25.0
nn832_fair,568466.3910000001,323246.2547,head,25.0
nn838_fair,560321.5724,329975.9534,head,25.0
nn848_fair,555856.0846,320389.0365,head,25.0
nn855_fair,551075.2744,321246.6226,head,25.0
nn884_fair,578786.7821,337257.6562,head,25.0
nn900_fair,576341.1413,339711.7044,head,25.0
no871_fair,557619.5567,334623.6769,head,25.0
np407_fair,542772.1586,315949.2735,head,25.0
np434_fair,563639.5425,332039.692,head,25.0
np439_fair,566352.8596,323149.8391,head,25.0
np458_fair,560892.3506,315402.084,head,25.0
np469_fair,558538.2579999999,324281.2681,head,25.0
np472_fair,557443.9565,325838.738,head,25.0
np474_fair,553985.9845,320503.5119,head,25.0
np488_fair,555943.4752,321330.4759,head,25.0
np490_fair,547969.0328,319902.2411,head,25.0
np491_fair,554774.0463,321196.1354,head,25.0
np494_fair,583346.3833,314188.3732,head,25.0
np496_fair,555849.0698,319994.4763,head,25.0
nq240_fair,567116.216,342492.0869,head,25.0
nq241_fair,567025.9785,342545.8777,head,25.0
nq246_fair,571773.5149,339104.1024,head,25.0
nq248_fair,576992.4897,317842.2331,head,25.0
nq249_fair,557144.0031,326066.3326,head,25.0
nq252_fair,557162.488,319173.3078,head,25.0
nq271_fair,572453.0578,335471.5773,head,25.0
nq312_fair,579706.287,345040.6829,head,25.0
nq313_fair,598120.2449,325821.47,head,25.0
nq323_poor,574582.9228,351581.9392,head,35.0
nq346_fair,569359.8689,338945.1523,head,25.0
nq354_fair,582919.1775,323798.0449,head,25.0
nq364_fair,569390.5386,343980.2035,head,25.0
nq377_fair,561362.1494,351327.2289,head,25.0
nq379_poor,567108.2113,342525.8834,head,35.0
nq383_fair,579897.451,343578.6215,head,25.0
nq384_fair,578942.6561,329955.0088,head,25.0
nq399_fair,575847.3813,320705.9795,head,25.0
nq771_fair,554947.3272,316146.4296,head,25.0
nq777_fair,570900.6246,347796.8646,head,25.0
nq802_fair,558330.7388,327220.792,head,25.0
nq832_fair,556693.7029,322694.6485,head,25.0
nq837_fair,578410.4346,342300.0203,head,25.0
nq843_fair,555015.4559,320538.0353,head,25.0
nq844_fair,558370.7363,343411.9959,head,25.0
nq871_fair,559179.7409,343277.4856,head,25.0
nr611_t_fair,593176.0564,348929.4417,head,25.0
nr613_fair,570992.6407,339844.87799999997,head,25.0
nr620_fair,593385.4144,343848.3941,head,25.0
nr621_fair,588809.1209,328459.2877,head,25.0
nr652_fair,597586.5920000001,325090.8281,head,25.0
nr665_fair,577877.6699,341185.555,head,25.0
nr676_fair,585507.9659,319839.8455,head,25.0
nr697_fair,597077.7006,349038.5916,head,25.0
nr698_fair,577409.3278,342709.96,head,25.0
ns160_fair,566813.5105,349281.544,head,25.0
ns172_fair,575234.9676,334663.5696,head,25.0
ns177_fair,570761.6856,332253.373,head,25.0
ns199_fair,571005.8487,351164.7243,head,25.0
nu831_fair,580362.6396,331102.6252,head,25.0
nu833_fair,580187.2926,331103.4888,head,25.0
nu835_fair,580621.0491,331054.642,head,25.0
nu838_fair,575781.3521,326815.6794,head,25.0
nu845_fair,563513.9765,331816.0238,head,25.0
nu846_fair,564297.7314,318583.882,head,25.0
nu867_fair,591289.921,320409.3931,head,25.0
nu876_fair,586681.9918,326408.1293,head,25.0
nu877_fair,568835.6633,339551.344,head,25.0
nu878_fair,585688.8898,342941.6998,head,25.0
nu879_fair,558156.0712,324130.1155,head,25.0
nu880_fair,583756.7336,343463.25,head,25.0
nu900_fair,593385.0658,333197.3797,head,25.0
nv406_poor,569397.6522,351231.9947,head,35.0
nv410_fair,555365.2875,321555.9232,head,25.0
nv415_fair,570925.8608,337361.25899999996,head,25.0
nv430_fair,559666.6915,347775.4978,head,25.0
nv809_fair,574480.8982,322285.6479,head,25.0
nv811_fair,598940.7392,325848.9704,head,25.0
nv812_fair,557604.085,317726.3729,head,25.0
nv824_fair,598382.0161,328263.4783,head,25.0
nv836_fair,589502.5455,351199.0545,head,25.0
nv856_fair,574027.6595,340208.1608,head,25.0
nv861_fair,575696.2606,337663.5567,head,25.0
nv871_fair,584204.6397,313732.4353,head,25.0
nv889_fair,589471.2815,328610.8137,head,25.0
nv978_fair,539720.0,351885.9716,head,25.0
nw001_fair,543023.1669,347964.8239,head,25.0
nw006_fair,567059.0507,342413.5045,head,25.0
nw022_fair,580971.2228,336498.1474,head,25.0
nw025_fair,555668.5449,331699.5288,head,25.0
nw036_fair,568827.9816,339595.1455,head,25.0
nw055_fair,554508.4497,347525.0116,head,25.0
nw076_fair,556163.5684,351909.7905,head,25.0
nw092_fair,553251.95,335154.96,head,25.0
ny056_fair,565992.9352,342697.04799999995,head,25.0
ny072_fair,562101.6410000001,340074.3803,head,25.0
ny209_fair,596519.8483,337724.7511,head,25.0
ny219_fair,573620.3342,351280.8882,head,25.0
ny242_fair,589088.252,328114.0509,head,25.0
ny255_fair,592200.3431,349102.8619,head,25.0
ny291_fair,565146.0664,334721.0639,head,25.0
ny606_fair,572958.8791,338826.5358,head,25.0
ny607_fair,576043.0527,342211.9913,head,25.0
ny612_fair,569664.6544,334566.561,head,25.0
ny617_fair,582597.1677,313130.85,head,25.0
ny618_fair,582971.9142,313640.3343,head,25.0
ny619_fair,582762.6089999999,313542.8323,head,25.0
ny630_fair,596773.684,314292.1337,head,25.0
ny633_fair,574592.6435,318298.3429,head,25.0
ny663_poor,542456.0568,351402.8569,head,35.0
ny667_fair,588833.0538,342285.1827,head,25.0
ny677_fair,563555.7973,326447.0418,head,25.0
ny680_poor,574349.8315,340251.5159,head,35.0
ny683_fair,578151.6337,341858.2989,head,25.0
ny686_fair,577028.6532,350380.7269,head,25.0
ny699_fair,582192.6085,314978.409,head,25.0
ny700_fair,583839.7613,316310.2174,head,25.0
nz190_fair,578870.0255,337598.1081,head,25.0
nz191_fair,578850.956,336767.3271,head,25.0
nz416_fair,561877.3801,350485.9422,head,25.0
nz420_fair,566361.4331,350907.9395,head,25.0
nz755_fair,556624.2081,337393.2916,head,25.0
nz756_fair,556427.0165,337417.1773,head,25.0
oa301_fair,580488.7695,312608.3175,head,25.0
oa313_fair,565348.7413,326262.7134,head,25.0
oa327_poor,573847.9023,324403.0307,head,35.0
oa332_fair,599731.9945,344066.6931,head,25.0
oa342_fair,560607.1213,330693.7582,head,25.0
oa372_fair,598504.4108,347585.1224,head,25.0
oa381_fair,573230.5552,351236.8622,head,25.0
oa396_fair,583636.0197,324455.0185,head,25.0
oa397_fair,569100.4511,333740.6201,head,25.0
oa398_fair,578098.8099,317950.2491,head,25.0
oa401_fair,558477.9136,327284.3404,head,25.0
oa407_fair,558634.0546,327316.1563,head,25.0
oa429_fair,548713.9145,319496.6684,head,25.0
oa431_fair,594238.7989,343375.8518,head,25.0
oa446_fair,562883.451,331574.6412,head,25.0
oa449_fair,569641.0542,334335.4631,head,25.0
oa450_fair,561305.0685,351311.2851,head,25.0
oa473_fair,577374.6732,339393.1162,head,25.0
oc419_fair,549726.2997,320744.8784,head,25.0
oc430_fair,567242.4677,338302.5276,head,25.0
oc455_fair,548954.3329,320010.6888,head,25.0
oc456_fair,564082.4818,318392.8106,head,25.0
oc457_fair,549966.0595,320434.5752,head,25.0
oc488_fair,546579.7264,315558.3116,head,25.0
oc489_fair,546013.1567,351133.537,head,25.0
od876_fair,584340.2378,331588.0483,head,25.0
od877_fair,584418.247,331484.0361,head,25.0
od882_fair,564607.262,322557.8855,head,25.0
od884_fair,564276.827,322574.6653,head,25.0
od889_fair,560277.2454,328341.1948,head,25.0
od890_poor,555962.0012,350162.3583,head,35.0
od894_fair,557577.1438,319714.5523,head,25.0
oe011_fair,594739.3791,343321.6452,head,25.0
oe015_fair,592539.1341,349721.7204,head,25.0
oe035_fair,585479.9488,345360.3488,head,25.0
oe054_fair,560478.411,330860.8363,head,25.0
oe077_fair,582072.0531,321770.1524,head,25.0
oe094_fair,557647.6222,347583.653,head,25.0
oe103_fair,554022.8028,313673.0072,head,25.0
oe106_fair,559678.0569,322290.3466,head,25.0
oe114_fair,559644.111,322034.4726,head,25.0
oe123_fair,566865.9317,324831.0265,head,25.0
oe125_fair,550082.0889,320186.7561,head,25.0
oe126_fair,556167.5374,318251.7905,head,25.0
oe133_fair,581822.8334,349597.5266,head,25.0
oe139_fair,563578.3139,331813.894,head,25.0
oe143_fair,560680.2734,328093.3511,head,25.0
oe417_fair,556414.4197,318221.6962,head,25.0
oe463_fair,580451.7661,331418.2135,head,25.0
oe467_fair,580278.4677,330939.0562,head,25.0
oe469_fair,571183.0503,340116.7457,head,25.0
oe470_fair,576326.3741,338469.5068,head,25.0
oe475_fair,593706.2943,321584.1441,head,25.0
oe496_fair,560621.2849,328573.6266,head,25.0
oe500_fair,585265.5185,327129.9664,head,25.0
oe501_fair,557509.2803,348990.9688,head,25.0
oe502_fair,571196.464,340225.6049,head,25.0
oe524_fair,568195.8462,342594.9606,head,25.0
oe530_fair,568709.8644,330995.6285,head,25.0
oe537_fair,569523.4263,334546.2575,head,25.0
oe600_fair,581610.1573,349264.2697,head,25.0
oh404_fair,579617.5276,322496.4433,head,25.0
oh408_fair,591538.5886,333381.0528,head,25.0
oh413_fair,589840.5286,328627.8566,head,25.0
oh439_fair,557453.4398,348909.9538,head,25.0
oh446_good,556354.2613,315530.7494,head,25.0
oh451_fair,571124.2697,339792.4514,head,25.0
oh473_fair,579242.8007,343846.9804,head,25.0
oh479_poor,564373.5036,350218.4381,head,35.0
oh606_poor,560384.0086,330751.6307,head,35.0
oh631_fair,577877.348,341142.5964,head,25.0
oh633_fair,581311.1259,340943.2821,head,25.0
oh636_fair,570835.6931,332323.2868,head,25.0
oh640_fair,563346.9215,331853.1301,head,25.0
oh643_fair,557495.3052,326204.516,head,25.0
oh644_fair,577401.9248,342599.1569,head,25.0
oh687_fair,574877.966,313823.3234,head,25.0
oh697_fair,577919.0345,315963.1597,head,25.0
oj185_fair,543254.8322,313444.0833,head,25.0
oj190_fair,571055.6455,340065.6507,head,25.0
oj198_fair,560508.7893,342390.5246,head,25.0
ol479_fair,580702.0601,331057.68,head,25.0
ol481_fair,558088.8782,317046.2915,head,25.0
ol490_k_fair,586469.1904,323734.1014,head,25.0
ol503_fair,586638.6288,324046.1025,head,25.0
ol510_poor,589029.1071,344544.0394,head,35.0
oo617_fair,556353.0071,315535.1113,head,25.0
oo643_fair,594356.4173,331686.4145,head,25.0
oo644_fair,555483.9889,320594.834,head,25.0
oo650_fair,571371.8167,327183.4331,head,25.0
oo659_fair,543092.5345,315165.6508,head,25.0
oo662_fair,571055.8065,340115.8537,head,25.0
oo676_fair,593471.9432,333803.0161,head,25.0
oo684_fair,569597.2999,334573.0542,head,25.0
oo688_fair,576778.0862,350163.5607,head,25.0
oo695_poor,583327.4994,340500.7555,head,35.0
oo705_fair,576071.7255,338940.9793,head,25.0
oo714_fair,568974.616,339476.015,head,25.0
oo722_fair,567262.6991,342371.12200000003,head,25.0
oo727_fair,583316.5334,330836.9273,head,25.0
oo737_fair,556332.4754,346328.0936,head,25.0
oo742_poor,566815.3851,350372.4954,head,35.0
oo747_fair,586407.0657,313383.5864,head,25.0
oo748_fair,556291.8489,351975.0041,head,25.0
oo750_fair,595313.6089,341699.6079,head,25.0
oo755_fair,597654.0394,330390.0061,head,25.0
oo788_fair,570661.5335,337879.5678,head,25.0
oo800_fair,551018.1395,321374.5246,head,25.0
oq010_fair,586845.7321,329459.3742,head,25.0
oq039_fair,578307.184,342025.5307,head,25.0
oq058_fair,586061.368,344612.5783,head,25.0
oq059_fair,599557.2927,328936.8899,head,25.0
oq262_o_fair,563066.2447,331831.2493,head,25.0
oq279_fair,570169.2759,335524.4571,head,25.0
oq297_fair,555839.6381,320325.1691,head,25.0
oq300_fair,557220.8145,325318.6469,head,25.0
or809_fair,565205.083,334846.1678,head,25.0
or821_fair,576086.2668,350393.0357,head,25.0
or825_fair,562874.4161,331608.9193,head,25.0
or829_fair,562714.7398,330754.3185,head,25.0
or834_fair,542416.3402,351440.6215,head,25.0
or835_fair,597545.1243,325050.0187,head,25.0
or842_fair,569482.0822,326683.4846,head,25.0
or850_fair,576244.8193,314744.5595,head,25.0
or855_fair,552875.5577,329129.3977,head,25.0
or860_fair,576156.3267,346669.6381,head,25.0
or867_fair,577919.2942,317038.3915,head,25.0
or884_fair,595300.5393,319202.5984,head,25.0
or888_fair,585527.6417,347555.5423,head,25.0
os830_fair,542418.0039,347952.0929,head,25.0
os846_fair,546680.9535,320616.5509,head,25.0
os847_fair,555975.8978,342374.133,head,25.0
os848_fair,566129.2821,342694.4474,head,25.0
os874_fair,545039.9728,348364.2554,head,25.0
os927_fair,552318.0805,343708.4762,head,25.0
ot320_fair,547411.4244,313795.3577,head,25.0
ou101_fair,569175.1116,323057.1882,head,25.0
ou123_o_good,592444.9975,342544.12899999996,head,25.0
qj001_fair,560972.4365,328733.0919,head,25.0
qj014_fair,552340.4634,320070.0795,head,25.0
qj015_fair,556307.0162,326052.795,head,25.0
qj027_fair,554217.0882,314405.3921,head,25.0
qj031_fair,583606.0656,314297.4332,head,25.0
qj035_fair,555120.8789,321519.5649,head,25.0
qj046_fair,553119.15,334518.6983,head,25.0
qj077_fair,566069.8929,348833.989,head,25.0
qj082_fair,590829.8298,341720.1861,head,25.0
qj090_fair,597979.2474,336079.2838,head,25.0
qj111_fair,559068.9813,332577.0806,head,25.0
qj115_fair,577782.7651,340971.7613,head,25.0
qj141_fair,575293.8758,346611.5325,head,25.0
qj152_fair,557500.3911,324005.9334,head,25.0
qj156_fair,595013.5501,347704.44899999996,head,25.0
qj169_fair,585109.8685,329226.4591,head,25.0
qj723_fair,556014.6537,349770.8211,head,25.0
qj735_fair,556781.4437,329043.3988,head,25.0
qj747_fair,552583.0408,347785.5905,head,25.0
